,sku_id,sku_name
2885,100042326404,味滋源焦糖五香原味散装葵花籽干果特产炒货年货 焦糖味500g
2886,100043085727,三胖蛋 原味瓜子 内蒙特产坚果干果炒货 休闲零食原味葵花籽炒瓜子 中端 218g*6罐/盒
2887,100047531042,三胖蛋（sanpangdan） 原味葵花籽85g*5袋  内蒙特产瓜子坚果炒货
2888,100049987931,三胖蛋（sanpangdan）三胖蛋 欢聚大瓜子组合装（原味瓜子南瓜子五香南瓜子）796g
2889,4656506,洽洽山核桃瓜子110g*5袋坚果炒货葵花籽量贩装团购休闲零食小吃
2890,7089786,老街口南瓜子500g 家庭装盐焗炒熟南瓜籽炒货独立小包装零食 每日坚果
2891,100005696739,玄谷村 正宗内蒙古特产原味大瓜子 酥脆无添加剂 葵花籽226g*6年货礼盒装 每日坚果炒货休闲零食礼包
2892,100014383106,小心机十勇气西瓜籽仁180g 罐装免剥无壳
2893,100017740861,三胖蛋 原味瓜子内蒙特产坚果干果炒货休闲零食原味大葵花籽218g*4罐 保鲜罐装
2894,100039973203,泰山食品优选多味葵花籽瓜子360g休闲零食特产炒货
2895,100042474953,新佰味 （浙江山区26县）龙游县特产 新佰味奶油味味葵花籽500g/袋*2 双袋分享装
2896,100044143183,鲜记 瓜子 盐焗南瓜子 坚果炒货 休闲零食 210g*2罐 新老装随机
2897,100026304703,沐月森林 蟹黄瓜子仁80g*5袋 休闲食品即食零食小吃
2898,100034110802,灯娃 焦糖瓜子132g/袋  50袋起售
2899,100038307262,玄谷村高端原味大瓜子 零0添加剂坚果炒货葵花籽休闲零食 168g*4礼盒装
2900,100055543917,恰恰（CHANCE CHANCE）原味瓜子 原香葵花籽下午茶网红休闲零食小吃炒货150g*5袋 
2901,100016357399,沐月森林 吉祥如意年礼-1168g/12袋装 碧根果瓜子青豆山楂条等坚果零食 
2902,100032271254,老街口瓜子海盐味500g/袋网红葵花籽新口味坚果大包装休闲零食炒货
2903,100035982711,良品铺子 盐焗南瓜籽650g休闲零食炒货瓜子网红宿舍零食每日坚果
2904,100037658154,齐云佳源古法瓜子新鲜零食网红坚果干炒货308克熟瓜子带壳
2905,100005861654,鹦鹉世家 焦糖味瓜子 袋装 坚果炒货 休闲食品小吃 138g/袋
2906,100006814316,洽洽 蜂蜜黄油瓜子98g*1袋 葵花籽坚果炒货团购休闲零食小吃
2907,100011738234,洽洽 焦糖瓜子5连包108g*5袋（共540g）
2908,100012460576,真心 原香五香焦糖瓜子 三袋装 葵花籽 1.5kg
2909,100016405163,京库 前川 焦糖味瓜子量贩装 葵花籽坚果炒货办公室宿舍休闲零食特产小吃 焦糖味瓜子500g*3袋
2910,100026544851,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 159g/盒
2911,100031753032,三胖蛋正宗内蒙特产原味大瓜子 礼盒 218g*6桶 坚果零食大礼包送礼礼盒
2912,100051156117,老街口 奶油味瓜子1斤装 每日坚果 葵花籽休闲零食坚果炒货小吃年货
2913,4203830,华味亨 焦糖味香瓜子115g/袋 休闲食品 零食 坚果 葵花籽 办公零食
2914,4502827,良品铺子 黑美人葵花籽 干果 葵瓜子原味 休闲零食100g
2915,100005157644,金鸽 卤炒南瓜子坚果炒货休闲零食南瓜籽180g
2916,100007196680,葵先生 多味瓜子 葵花籽休闲零食办公室小吃 90g
2917,100017232433,洽洽 毛嗑焦糖瓜子500g
2918,100024975541,味滋源 瓜子焦糖/山核桃味葵花籽500g/袋休闲办公零食 起订量：5袋起批
2919,100034064705,阿里山 瓜子 海盐味香瓜子葵花子 158g*2袋装休闲零食 坚果炒货
2920,100038953475,洽洽 整箱装原香瓜子285g*20袋（团购大客户专拍）
2921,100040801445,洽洽瓜子山核桃味108g*5包坚果炒货葵花籽团购休闲零食小吃 
2922,100051630271,三胖蛋（sanpangdan） 南瓜籽南瓜子坚果炒货休闲零食四罐组合装 盐焗味180g*4
2923,100010647037,三胖蛋 盐焗五香味南瓜籽炒货原味大颗粒南瓜籽小包装休闲坚果 南瓜籽180g/罐*2 五香味
2924,100012795995,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 90g/袋
2925,100028890287,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 180g/盒
2926,100035770671,洽洽 坚果炒货经典包装瓜子休闲零食小吃香瓜子260g*5袋
2927,100049671985,子午岭 南瓜子 休闲零食坚果炒货熟瓜子6罐装 礼盒
2928,4931317,洽洽焦糖瓜子网红葵花籽坚果炒货休闲零食小吃500g独立小包装
2929,5399252,胖农 休闲零食 坚果炒货 内蒙古原味大瓜子葵花籽经典版礼盒220g*6罐
2930,100005861465,天虹牌 Rainbow坚果炒货五项黑瓜子 400g/罐 （团购价格，不零售）
2931,100009752869,大好大海盐味瓜子90g/袋休闲食品每日坚果量葵花籽零食袋装
2932,100016501459,良品铺子葵花籽（山核桃味）坚果炒货年货500g
2933,100020812248,洽洽香瓜子110g
2934,100024102722,姚生记年货 甘草味西瓜子225g 大颗粒西瓜籽 办公室休闲零食小吃下酒菜 每日坚果炒货干果仁
2935,100031907732,三胖蛋 原味南瓜子炒南瓜子南瓜籽坚果炒货休闲零食独立小包装分享包 160g*5袋
2936,100053813493,承真堂新鲜炒熟生瓜子葵花籽大颗粒红枣味2斤
2937,10063693159509,远庐（YUANLU） 香瓜子大颗粒葵花籽袋装 办公室休闲小零食 每日坚果炒货年货 五香瓜子/1000g/袋（熟/炒瓜子）
2938,1833390,洽洽 坚果炒货 休闲零食 黑糖味瓜子 皇葵110g/袋
2939,100002458358,如水 坚果炒货  原味大粒瓜子 健康新理念办公休闲零食 葵花籽218g
2940,100004314812,沙城 休闲零食 办公室零食 坚果炒货 葵瓜子组合装 老酱卤瓜子原味210g*2袋
2941,100011217212,胖大生原味瓜子 内蒙特产363原味香瓜子218克罐装
2942,100031409396,草原瓜子张原味瓜子罐装 228g/罐 内蒙非遗炒货记忆
2943,100031907780,三胖蛋. 原味瓜子瓜子葵花籽 黄罐218g*2
2944,100041550212,鲜物道 三胖蛋欢聚礼盒796g原味葵花籽盐焗五香南瓜子坚果炒货大礼包
2945,100041644986,洽洽香瓜子200g/袋*5袋 葵花籽坚果炒货瓜子宅家追剧办公室下午茶
2946,100047211223,浮闲 坚果炒货 休闲零食 南瓜子仁 500克/罐 1件（共2罐）
2947,100052375887,正林 香瓜子 五香味葵花籽休闲食品坚果企业团购送礼礼品 瓜子260g/袋
2948,1268132,【京东超市】老闫家 休闲零食 坚果炒货 黑南瓜子208g/袋
2949,100002821062,大好大 焦糖味香瓜子 150g*3包
2950,100004052250,瓜子诱惑 坚果炒货 休闲零食葵花籽 原味瓜子干果礼盒32g*8袋
2951,100030200986,洽洽 奶香瓜子 葵花籽大瓜子休闲炒货零食 200g 25袋/箱
2952,100033562382,洽洽瓜子 多味瓜子恰恰 瓜子零食大礼包办公室休闲零食小吃坚果炒货囤货 五香味500g*6袋
2953,100039200008,山品堂 原味香葵花籽113g小罐装
2954,100051503939,百联甘草瓜子 900g
2955,2274023,甘源瓜子焦糖味160G
2956,100009675834,【京东出品】八享时黑瓜子220g  西瓜子 坚果炒货 休闲零食
2957,100031720632,洽洽 奶香瓜子（防潮版）150g*32袋
2958,100032310847,姚生记年货 大颗粒葵花籽 办公室休闲零食 每日坚果炒货 山核桃味瓜子180g*6袋
2959,100033400516,玄谷村 正宗内蒙古特产高端原味大瓜子 葵花籽226g*6年货礼盒装 每日坚果炒货休闲零食礼包双层锁鲜
2960,100035072695,童年记葵花瓜子海盐味500g*5袋 大包网红瓜子坚果炒货 年货小吃休闲零食
2961,7896867,徽记 坚果炒货 休闲零食 小吃食品 老卤味煮瓜子黑糖海盐味瓜子组合套装1000g
2962,100017517659,悦享福礼(1590G)+费列罗+洽洽花生+正林瓜子+良品铺子IQ魔方坚果礼盒A款
2963,100026637025,洽洽 招牌原香瓜子恰恰葵花籽零食炒货休闲小吃 原香285g*3
2964,100037257084,洽洽 葵珍五香瓜子葵花籽炒货特产零食休闲小吃五香98g*1
2965,100038697652,滋美世家 南瓜籽仁245g罐装 低温烘焙非油炸 办公室休闲健康食品
2966,100042606273,三胖蛋 正宗内蒙特产原味大瓜子 218g*2罐 每日坚果 葵花籽 节日坚果休闲零食
2967,100045831737,洽洽椰香瓜子150g*3袋瓜子葵花籽椰子味坚果炒货小包零食
2968,100053672401,洽洽焦糖味瓜子3包+核桃味瓜子2包 98g*5包
2969,10041367626275,远庐（YUANLU） 手剥大瓜子1000g 婚庆年货 休闲零食坚果炒货 香葵花籽 零食小吃大颗粒 五香瓜子/500g/袋*2袋（熟/炒瓜子）
2970,2600521,哎哟咪（Aiyomi）坚果炒货 休闲零食小吃 小梅的零食 话梅西瓜子218g
2971,100021019898,半日闲 瓜子葵花籽坚果炒货2000g焦糖味
2972,100031753098,洽洽 多味瓜子230g*5袋 网红口味葵花籽 休闲零食小吃 多味瓜子
2973,100031971780,洽洽瓜子礼盒1034g/7袋 坚果炒货网红口味葵花籽 休闲零食小吃 年货节囤货
2974,100042089268,福财记手剥大瓜子休闲大颗粒内蒙古香葵花籽 原味手剥香瓜子900g*2袋
2975,100042475103,新佰味 （浙江山区26县）龙游县特产 新佰味焦糖味葵花籽500g/袋+核桃味葵花籽500g/袋 双袋分享装
2976,100050149995,三胖蛋（sanpangdan）原味瓜子经典礼盒 864g 瓜子108g*8罐 大颗粒葵花籽休闲食品
2977,100004813464,沙城 休闲零食 办公室零食 坚果炒货 葵瓜子组合装原味160g*2袋
2978,100018250535,三胖蛋.南瓜子组合（五香、盐焗、原味各1）540g罐装
2979,100032066158,洽洽 原香瓜子285g*20袋-X
2980,100035770623,洽洽 坚果炒货葵瓜子袋休闲小零食奶油小而香12g*15*10袋
2981,100039000385,俏美味 休闲零食 纸皮南瓜籽 五香南瓜子 500g/袋 1件（共2袋）
2982,100043771487,洽洽原味瓜子罐装158g*4罐大瓜子休闲零食坚果炒货原味葵花籽632g
2983,6840293,零食盟主 瓜子 纸皮南瓜子小吃零食量贩装 500g/袋(原味)
2984,100005224685,洽洽 蜂蜜黄油味瓜子 新口味葵花籽 休闲零食小吃108g
2985,100009254250,洽洽 藤椒味瓜子 网红口味葵花籽 休闲零食小吃 108g
2986,100026924457,三胖蛋原味瓜子90g袋装
2987,100028314192,洽洽小而香西瓜子150g/袋奶香味小粒西瓜子休闲零食礼包 10袋起订
2988,100029735602,正林休闲零食坚果炒货玫瑰百香果葵花子158g/袋
2989,100031906464,佬兵 灯娃焦糖瓜子132g  20袋起售
2990,100037135771,姚生记 山核桃味瓜子坚果炒货葵花籽办公零食180g/袋 起订量：6袋起批
2991,100038634152,憨豆熊五香南瓜子1斤 家庭装五香味熟南瓜籽居家办公零食炒货纸皮瓜子
2992,100040201004,胖农胖农真爱版原味瓜子 （星火黑瓜子）96g
2993,100045549819,良品铺子 话梅味西瓜籽量贩装650g*2袋 饱满大颗粒西瓜子节日茶歇零食 新疆特产瓜子休闲零食瓜子炒货 
2994,100046018168,童年记 南瓜子混合装130g/袋(南瓜子*2+五香味*2)休闲零食炒货小吃年货
2995,7368437,三胖蛋 南瓜子 每日坚果 休闲零食坚果炒货 原味南瓜籽 360g/包
2996,100005861442,疆北大叔 焦糖瓜子250g/袋 坚果炒货休闲零食 大颗粒葵花籽香瓜子
2997,100027769412,百草味瓜子葵花籽休闲零食小吃大颗粒炒货特产500g/包焦糖味葵花籽
2998,100031657080,良品铺子 焦糖味瓜子 葵瓜子炒货休闲零食年货小吃500g
2999,100032106158,洽洽 奶油小而香12g*15*20袋-X
3000,100042827200,正林 原香葵花子 瓜子大颗粒企业团购送礼礼品坚果炒货 瓜子260g*5袋
3001,100042827250,正林 盐焗南瓜子仁 熟南瓜籽罐装企业团购送礼礼品炒货 南瓜子454g
3002,3701468,亚盛好食邦一级袋装红枣500g
3003,5587693,正林休闲零食坚果炒货焦糖葵花子260g/袋
3004,1962862,姚生记 每日坚果炒货 休闲零食果干 原味瓜子150g/袋
3005,3348617,粒上皇 坚果炒货干果零食小吃特产 奶油味葵瓜子 128g
3006,100022583428,惠寻 五香味瓜子葵花 零食炒货大颗粒香瓜子500g（大包袋）Y
3007,100035825083,洽洽瓜子 葵花籽多味瓜子 办公室宿舍休闲零食炒货 多味瓜子230*5袋
3008,100044731453,鲜记 南瓜子500g罐装  盐焗南瓜子 家庭分享装盐焗炒货孕妇坚果小吃脆香饱满 休闲零食
3009,100048742233,京东京造 葵花籽750g 150g*5袋瓜子原味内蒙古特产每日坚果零食大礼包自营
3010,100011237574,甘源 坚果炒货 蟹黄味 瓜子仁  特产休闲零食小吃葵瓜子 500g/袋-A
3011,100023939478,风味坐标集采项目 拘礼猫 焦糖瓜子  1kg (指定企业客户专属产品，个人和其他企业下单不发）
3012,100042741206,三胖蛋（sanpangdan） 原味瓜子内蒙特产坚果干果高端原味瓜子108克*8罐礼盒
3013,100047209843,洽洽 香瓜子五香瓜子55gx20袋 五香味红袋经典瓜子恰恰炒货休闲零食办公室下午茶
3014,100052963101,三胖蛋 五香味南瓜子 熟南瓜籽坚果炒货休闲零食纸皮瓜子176g/罐
3015,2706244,甘肃 沙城 葵瓜子 老酱卤瓜子茶香味90克*3
3016,100029013872,洽洽 原香瓜子 葵花籽休闲零食小吃袋装炒货年货零食香瓜子285g
3017,100044884503,洽洽 香瓜子恰恰瓜子葵花籽 坚果炒货 办公司休闲零食308g*3
3018,100047577171,三胖蛋南瓜子180g/罐 瓜子五香味 坚果炒货休闲办公室零食年货 2罐起售
3019,100047880305,洽洽瓜子原香瓜子350g*3袋原味瓜子五香葵花籽袋装休闲办公室炒货零食
3020,100054497009,童年记 香瓜子500g*2袋 葵花籽休闲零食坚果炒货小吃年货 包装随机
3021,100005442161,三只松鼠焦糖味瓜子量贩装  坚果炒货葵花籽办公室宿舍休闲零食特产小吃 500g/袋
3022,100017818249,三只松鼠  焦糖瓜子500g
3023,100032090231,姚生记 大颗粒焦糖葵花籽 办公室休闲零食 每日坚果炒货小吃 手选焦糖味香瓜子110g*6袋
3024,100032121528,洽洽瓜子 招牌香瓜子葵花籽休闲零食炒货小吃 海盐味108g*5+焦糖味108g*5
3025,100048316725,味滋源 南瓜子120g/袋*2 | SN-N11220
3026,100054496951,童年记 南瓜子130g*5袋 休闲零食坚果炒货小吃年货 包装随机
3027,7111881,来伊份 香瓜子 向日葵批发坚果炒货小包装葵花籽瓜子仁115g/袋
3028,100017939626,一品巷子 坚果炒货 休闲零食 五香味西瓜子400g/袋 量贩装
3029,100024654204,洽洽 260g五香香瓜子 经典包装葵花籽 休闲零食小吃 2件起购
3030,100028105363,洽洽葵珍八分熟原味瓜子礼盒188g*6罐(黑金罐) 内蒙特产 休闲零食果
3031,100032432127,泰山食品大颗粒葵花籽260g咖啡味
3032,100036438468,洽洽 蜂蜜黄油味瓜子108g*32袋（团购）
3033,100040656277,正太太锅炒原味葵瓜子特大粒500克/袋*2袋
3034,100040801431,洽洽瓜子混合味108g*5包坚果炒货葵花籽团购休闲零食小吃 
3035,5604319,蜀道香 休闲零食 麻辣瓜子仁花生胡豆 辣味炒货零食组合506g
3036,100003500417,洽洽多味瓜子500g*1袋葵花籽大颗粒网红宿舍零食休闲特产炒货
3037,100005224691,洽洽 焦糖瓜子 网红口味葵花籽坚果炒货休闲小吃 98g
3038,100028053660,洽洽 海盐味嗨瓜子108g/袋 葵花籽零食葵瓜子 海盐味瓜子108g*6袋
3039,100046809444,味滋源南瓜子120g*2袋 每日坚果炒货即食熟小粒香瓜子盐焗休闲办公
3040,100048808177,福财记 原味手剥大瓜子180g袋装内蒙古大葵花籽 原味大瓜子180g*1袋
3041,100049985797,京知餐金鸽瓜子 包 字节
3042,100052375931,正林 西瓜子 大片袋装休闲零食企业团购送礼礼品 3A原味(甘草味)500克
3043,100004003755,洽洽 咖啡瓜子 网红口味葵花籽坚果炒货休闲小吃 98g
3044,100014704705,沐月森林 焦糖瓜子100g*5袋 休闲食品即食零食小吃
3045,100017740839,洽洽 焦糖味瓜子108g*6袋 葵花籽休闲零食小吃 焦糖口味瓜子
3046,100019316768,风味坐标集采项目 西北 喀什 大板瓜子 1kg（指定企业客户专属产品，个人和其他企业下单不发）
3047,100026418226,江博尔 炒瓜子1kg AL
3048,100027953664,洽洽  藤椒味瓜子108g*10袋 葵花籽 休闲零食 坚果炒货
3049,100043772607,洽洽原香原味瓜子熟制葵花籽周末洽洽大包休闲零食小吃285g瓜子
3050,100048316561,味滋源 焦糖瓜子500g/袋 | LW.00047
3051,4912870,老闫家 黑南瓜子坚果炒货 黑金刚毛边南瓜籽办公室休闲零食品 500g/袋
3052,100006001099,妙飨 原味葵花籽 270g 1罐 1636rn
3053,100006222672,俏香阁 南瓜子 原味熟南瓜籽 每日坚果炒货 休闲零食小吃500g/袋
3054,100028376125,来伊份（LYFEN） 礼盒装大颗粒批发炒货多味葵花籽零食整件坚果炒货休闲食品 瓜子160g*40袋
3055,100031971816,八享时焦糖瓜子500g
3056,100040909589,洽洽 焦糖瓜子108g*32袋箱装（团购大客户专拍）
3057,100046738557,洽洽 瓜子礼盒企业送礼新年礼包元旦礼物葵珍葵花籽瓜子三分熟188g*6罐/盒
3058,100029553842,华味亨 山核桃味香瓜子500g/袋*2 休闲食品每日坚果量贩装小吃 零食 葵花籽
3059,100036804764,范德嘉 炒葵花籽 1000g 黄南
3060,100036979881,半亩川（BANMUCHUAN）原味薄皮炒瓜子新货现炒葵花籽大颗粒内蒙古农家休闲零食散装 原味炒瓜子薄皮1斤
3061,100043180928,三胖蛋（sanpangdan）原味瓜子内蒙特产坚果炒货休闲零食原味葵花籽 高端218g×6礼盒
3062,100047870567,童年记香瓜子108g*5袋 葵花籽干果炒货 颗粒饱满 休闲零食包装随机
3063,1262586,新农哥 零食 坚果 干果 食品小吃 椒盐西瓜子 160g/袋
3064,100007693849,洽洽 原香瓜子 原味葵花籽 休闲零食小吃 150g
3065,100026806710,鹦鹉世家 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食230g/桶（保鲜装）
3066,100038301618,范德嘉 五香味瓜子 500g 果洛
3067,100040763986,洽洽瓜子山核桃味18g*20袋小包装零食葵花籽年货炒货休闲零食小吃 
3068,100042494140,三胖蛋（sanpangdan）正宗内蒙特产原味大瓜子 每日坚果 葵花籽168g/桶（保鲜装）
3069,100043296927,洽洽 香瓜子五香葵花籽坚果炒货年货零食瓜子 洽洽香瓜子110g*5袋
3070,100047870821,童年记原味瓜子108g*10袋 坚果炒货 办公室小吃休闲零食 新老包装随机
3071,100047873713,童年记多味打手瓜子108g/袋*5 纸袋精装 干果炒货 办公室宿舍零食
3072,100052365335,洽洽香瓜子60g*10袋婚庆装葵花籽瓜子炒货结婚婚庆婚礼年货休闲零食品
3073,3444783,甘源 休闲零食 瓜子仁 蟹黄味 坚果炒货特产小吃葵瓜子 500g/袋
3074,7406015,甘源 坚果炒货 多味香瓜子  休闲食品小吃 零食 葵花籽 办公零食 180g
3075,100010647183,三胖蛋 原味瓜子内蒙特产坚果干果炒货休闲零食原味大葵花籽 原味瓜子高端礼盒装218g/罐*6 黄罐
3076,100010825867,大好大奶油味瓜子138g
3077,100019536936,KE盐KE甜 1750g 古法瓜子（5袋）
3078,100025127831,味滋源 蟹香瓜子仁120g/袋零食炒货办公休闲零食品 起订量：10袋起批
3079,100045008129,金鸽 多味瓜子305g 多味五香瓜子葵花籽休闲零食
3080,100046017778,童年记 瓜子混合装130g*4袋(南瓜子+五香味蒸南瓜子各2袋)休闲零食炒货
3081,100047414894,洽洽 瓜子小而香奶油味瓜子180gx4袋 休闲零食炒货
3082,1611703,甘源牌瓜子仁蟹黄味500G
3083,5267762,俏香阁 蟹黄瓜子仁 每日坚果炒货  休闲零食小吃235g/袋（新老包装随机发货）
3084,100007331783,华味亨 焦糖味香瓜子250g*4袋 休闲食品小吃 零食 坚果 葵花籽
3085,100015167389,洽洽 原香葵珍葵花籽原味瓜子恰零食休闲小吃 98g*2袋
3086,100015567387,农香森 五香味南瓜子500g新货散装年货罐装盐焗炒货原味五香多味纸皮南瓜籽大礼包礼品孕妇零食春节
3087,100044802529,蓝色蒙古包 熟瓜子110g*5袋 内蒙古熟瓜子葵花籽赤峰363原味瓜子大颗粒瓜子
3088,100050352551,三胖蛋（sanpangdan）欢聚礼盒经典搭配款款对味796g
3089,100051340745,泰山食品陈皮打手瓜子260g葵花籽每日坚果 休闲零食 多味瓜子特产炒货
3090,4307667,信礼坊（xinlifang）坚果炒货 两味瓜子108g*2
3091,5464405,甘源 休闲零食 瓜子仁 蟹黄味 坚果炒货特产小吃葵瓜子 200g/袋
3092,100020036164,洽洽 蜂蜜黄油味瓜子108g网红口味香瓜子葵花籽大颗粒恰恰年货休闲零食小吃零嘴每日坚果
3093,100026637017,洽洽 藤椒味瓜子 网红口味葵花籽 休闲零食小吃108g*5袋
3094,100031908084,三胖蛋.正宗内蒙特产原味大瓜子 年货 218g*6桶 中端套装
3095,100041653314,洽洽藤椒瓜子108g/袋*5袋 葵花籽坚果炒货瓜子宅家追剧办公室下午茶
3096,100042029042,集美食品（JIMEI FOODSTUFFS）大颗粒葵花子多味瓜子白皮炒货坚果年货零食小吃多味葵花子168g*4
3097,100050624753,胖农休闲零食 坚果炒货 内蒙古原味大瓜子葵花籽经典版礼盒220g6罐
3098,100007196560,葵先生山核桃瓜子 网红坚果零食 葵花籽 内蒙大瓜子180g 巴彦淖尔特产
3099,100011497583,胖农 休闲零食 坚果炒货 恭贺版超大颗粒瓜子礼盒220g*6罐 内蒙古原香味葵花籽
3100,100030585566,洽洽 瓜子 葵珍礼盒 原味 葵中珍品品质包装 馈赠好礼 600g
3101,100039006017,貂蝉嗑原味瓜子颗颗饱满葵花瓜子休闲零食瓜子礼包瓜子年货1068g礼盒装210g*4罐+108g/袋+120g/袋
3102,100046789685,三胖蛋 原味瓜子内蒙特产坚果炒货休闲零食原味葵花籽 原味180g*6袋
3103,100047415280,洽洽 香瓜子原味瓜子55gx10袋 原味经典瓜子恰恰炒货休闲零食
3104,100047422117,惠寻 京东自有品牌 焦糖瓜子20g*4袋办公室休闲零食分享小包装
3105,100052611935,三胖蛋（sanpangdan）原味瓜子内蒙特产坚果干果高端原味瓜子108克*8罐礼盒
3106,100002433180,百草味 香瓜子坚果零食炒货休闲批发非散装 山核桃味葵花籽500g
3107,100006722701,洽洽口口香焦糖瓜子500g*1袋 大包装炒货葵花籽团购休闲零食小吃
3108,100008572453,正林 休闲食品 坚果炒货 原香葵花子250g/罐
3109,100009916111,三胖蛋 正宗内蒙特产欢乐时嗑礼盒（葵花籽 218g*3罐/盐焗南瓜籽*1罐/五香南瓜籽*1罐/原味南瓜籽*1）
3110,100012643963,姚生记年货 甘草味西瓜子1kg  休闲零食大礼包 大颗粒干果仁小吃西瓜籽 每日坚果炒货
3111,100016705473, 三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 218g/桶*2（保鲜装） 
3112,100029665600,百草味吊瓜子奶油味 100g/包炒货下午茶休闲零食年货瓜籽
3113,100041813011,洽洽味乐园 香瓜子350g*12袋箱装（团购大客户专拍）
3114,100046550661,江博尔 瓜子 葵花籽 坚果炒货 休闲零食 218g*24罐/件
3115,100047415278,洽洽香瓜子五香瓜子55gx20袋 五香味红袋经典瓜子恰恰炒货休闲零食
3116,318685,正林  坚果炒货 休闲零食 黑瓜子1500g/桶
3117,100002294330,良品铺子 臻品葵花籽（原味）  零食120g
3118,100008968096,俏香阁 坚果炒货 休闲零食  原味南瓜子120g/袋
3119,100026544871,三胖蛋 三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 盐焗味南瓜子 坚果休闲零食 160g/袋
3120,100035072691,童年记南瓜子208g*5袋 坚果炒货香脆南瓜子休闲小零食 包装随机
3121,100039152301,厚道仁六个口味625g葵瓜子约40包山核桃焦糖红茶老姜陈皮五香炒货瓜子
3122,100039477026,三胖蛋 盐焗味南瓜籽 180g 单罐
3123,100047870989,童年记 原味瓜子108g/袋*10 坚果炒货葵花子传统工艺 居家办公聚会宿舍休闲小零食（新老包装随机）
3124,100054643447,粒上皇 奶油味葵瓜子168g*2袋 坚果炒货干果休闲零食
3125,100012820760,老街口混装瓜子500gx4袋 焦糖山核桃多味网红打手葵花籽坚果炒货
3126,100017845111,三胖蛋.盐焗南瓜子南瓜籽办公室零食坚果炒货休闲零食 160g*5袋
3127,100027462015,洽洽奶香瓜子 150g*5袋 原味奶香多味炒货葵花籽零食恰恰瓜子 新老包装随机
3128,100029513918,草原瓜子张五香葵花子166g/袋
3129,100035072665,童年记海盐瓜子500g*5袋 大包葵花籽坚果炒货休闲零食 包装随机
3130,100036144493,三只松鼠蟹黄味瓜子仁 坚果炒货休闲零食地方特产小吃205g/袋
3131,100040763964,洽洽瓜子蜂蜜黄油味98g*3袋小包装恰恰瓜子炒货零食大颗粒葵花籽年货
3132,100047211259,浮闲 坚果炒货 休闲零食 南瓜子仁 500克/罐 1罐装
3133,100006522884,甘源 坚果炒货 西瓜子 话梅味 休闲零食 黑瓜子 小包装 500g
3134,100010066241,正林 休闲食品 坚果炒货原香葵花组合276g/袋
3135,100011444053,洽洽草莓冰淇淋味瓜子 网红口味葵花籽坚果炒货休闲零食98g
3136,100035253683,童年记原味瓜子500g*5袋 大包内蒙古葵花籽坚果炒小零食 包装随机
3137,100043297965,阿里山原味瓜子咸香葵花籽休闲零食炒货干果230g*2香瓜子怀旧老字号零食
3138,100043360659,三胖蛋 原味炒南瓜子 坚果炒货休闲办公室零食南瓜籽 176g/罐（2罐起发，单拍不发）
3139,100051161129,洽洽洽洽海盐瓜子500g（渠道商品，请勿下单）
3140,100051426789,三胖蛋经典原味大瓜子180克罐装葵花籽休闲食品炒货 年货零食 新上市
3141,100051802251,张老吉瓜子360g*1礼盒装原味生脆瓜子每日坚果葵花籽网红零食特产炒货
3142,2169940,正林 休闲零食坚果炒货黑瓜子350g/袋
3143,4334929,飘零大叔 特产炒货 休闲零食 蟹黄味瓜子仁225g/袋
3144,100008572451,正林 休闲零食 坚果炒货黑瓜子600g/盒
3145,100018220399,三胖蛋原味南瓜籽720g礼盒
3146,100021072222,垫小嘴（Dian Xiao Zui）垫小嘴话梅味西瓜子 坚果炒货休闲零食 500g/袋
3147,100037846455,鲜记 盐焗南瓜子210g/罐 盐焗味南瓜籽 坚果炒货 休闲零食小吃 金色精致小罐6958280206626
3148,100039832266,三胖蛋原味瓜子中端218g*2罐
3149,100041332770,米豆儿手剥大瓜子原味炒货蜂窝煮正宗内蒙葵花籽 五香味900g*1袋
3150,3754173,良品铺子焦糖瓜子休闲食品零食炒货奶油葵花籽袋装190g
3151,6099562,哎哟咪（Aiyomi）坚果炒货 小梅的零食 年货礼盒富贵呈祥1328g/盒
3152,100009342577,三只松鼠整箱装蟹黄味瓜子仁218g*50袋
3153,100015884203,盼盼 葵瓜子 休闲零食小吃坚果炒货下午茶 原味 101g/袋
3154,100017892990,良品铺子 葵花籽（五香味）500g 年货
3155,100017919209,喜谈山核桃瓜子内蒙古瓜子特产零食坚果山核桃味 99g/袋 山核桃味1袋有效期到2022年8月【京喜清仓特价】
3156,100055543991,恰恰（CHANCE CHANCE）周末到五香瓜子 经典包装葵花籽周末休闲小零食160g*5袋
3157,3209089,沙城 休闲零食 坚果炒货 办公室零食 原味葵瓜子（铁罐）218g/罐
3158,7808052,ileven 坚果食光 坚果炒货 休闲食品小吃 零食特产 葵瓜子400g
3159,100002153069,旭奇 坚果炒货 休闲零食 红枣味瓜子158克
3160,100007871095,大纯丰 海盐瓜子300g袋装 网红零食 大丰休闲葵花籽大粒
3161,100010259056,佰素康 蟹黄味瓜子仁 130克罐装
